Roll Number,dist_to_grocer_m,grocer_chain,grocer_store,grocer_id
4007259860,986.0642068318416,No Frills,MIKE'S NOFRILLS WINNIPEG PLESSIS,48
6002409800,1979.2982296423386,Giant Tiger,Giant Tiger,64
4006985000,2428.2283329965812,Real Canadian Superstore,REAL CANADIAN SUPERSTORE GATEWAY ROAD,33
4006984700,2430.622172664228,Real Canadian Superstore,REAL CANADIAN SUPERSTORE GATEWAY ROAD,33
4007260175,923.0873730669384,No Frills,MIKE'S NOFRILLS WINNIPEG PLESSIS,48
4007260040,968.7859650244714,No Frills,MIKE'S NOFRILLS WINNIPEG PLESSIS,48
4006944600,1298.4665205639317,Sobeys,Sobeys Kildonan,13
4007132500,2699.35559389771,No Frills,TREVOR & HAYLEY'S NOFRILLS WINNIPEG,47
4003632000,2599.865807454044,Real Canadian Superstore,REAL CANADIAN SUPERSTORE GATEWAY ROAD,33
4007049900,2651.297813549666,No Frills,TREVOR & HAYLEY'S NOFRILLS WINNIPEG,47
9007264600,722.3746519658074,Giant Tiger,Giant Tiger,65
6002322600,1986.831691210389,Giant Tiger,Giant Tiger,64
4007147100,1128.2050995365842,Sobeys,Sobeys Kildonan,13
4007267845,2715.8291591270945,No Frills,TREVOR & HAYLEY'S NOFRILLS WINNIPEG,47
4007152100,1089.043254786331,Sobeys,Sobeys Kildonan,13
4007007700,2668.870499461309,Real Canadian Superstore,REAL CANADIAN SUPERSTORE GATEWAY ROAD,33
4007007800,2675.3379701327563,Real Canadian Superstore,REAL CANADIAN SUPERSTORE GATEWAY ROAD,33
6002316800,1901.5404783201743,Sobeys,Sobeys Sage Creek,16
4007007600,2663.7745527548577,Real Canadian Superstore,REAL CANADIAN SUPERSTORE GATEWAY ROAD,33
4006956800,1475.5283380266237,Sobeys,Sobeys Kildonan,13
4006953000,1404.3980489853361,Sobeys,Sobeys Kildonan,13
6002410000,1973.193327027817,Giant Tiger,Giant Tiger,64
4006956600,1485.1362633500173,Sobeys,Sobeys Kildonan,13
9007264400,725.3449902761948,Giant Tiger,Giant Tiger,65
9007903500,761.1644847074721,Giant Tiger,Giant Tiger,65
4007217000,993.9827836743113,Sobeys,Sobeys Kildonan,13
4006125800,1878.8613557162014,Sobeys,Sobeys Kildonan,13
4006126000,1863.345659490691,Sobeys,Sobeys Kildonan,13
4007205400,2619.1642467154675,No Frills,TREVOR & HAYLEY'S NOFRILLS WINNIPEG,47
4007209800,1072.418074299307,Sobeys,Sobeys Kildonan,13
4003631600,2628.1865277936135,Real Canadian Superstore,REAL CANADIAN SUPERSTORE GATEWAY ROAD,33
9007264200,728.442624883142,Giant Tiger,Giant Tiger,65
6093476370,1220.6441350954776,Sobeys,Sobeys Sage Creek,16
6093476375,1207.7139020455052,Sobeys,Sobeys Sage Creek,16
4007144400,1184.1297638132264,Sobeys,Sobeys Kildonan,13
4007252645,1502.5067641669687,Sobeys,Sobeys Kildonan,13
9007866100,766.1615940071722,Giant Tiger,Giant Tiger,65
4006984600,2419.00670510096,Real Canadian Superstore,REAL CANADIAN SUPERSTORE GATEWAY ROAD,33
4006984500,2406.7588574946303,Real Canadian Superstore,REAL CANADIAN SUPERSTORE GATEWAY ROAD,33
6093172600,634.5340360284351,Sobeys,Sobeys Sage Creek,16
6093172500,621.651707385914,Sobeys,Sobeys Sage Creek,16
6093172400,611.6744527241062,Sobeys,Sobeys Sage Creek,16
4007259640,1023.491068221426,No Frills,MIKE'S NOFRILLS WINNIPEG PLESSIS,48
4006120200,1810.2829773926046,Sobeys,Sobeys Kildonan,13
6093172300,602.599157967389,Sobeys,Sobeys Sage Creek,16
6093172200,593.8582719864296,Sobeys,Sobeys Sage Creek,16
6093172100,585.2281941567178,Sobeys,Sobeys Sage Creek,16
6093172000,576.4970066705897,Sobeys,Sobeys Sage Creek,16
6093171900,563.4954234232341,Sobeys,Sobeys Sage Creek,16
6093171800,554.8875192489431,Sobeys,Sobeys Sage Creek,16
6093171700,546.6343311581547,Sobeys,Sobeys Sage Creek,16
6093171600,538.5306122589386,Sobeys,Sobeys Sage Creek,16
6093171500,530.7800643044856,Sobeys,Sobeys Sage Creek,16
6093171400,523.1847141992164,Sobeys,Sobeys Sage Creek,16
6093171300,515.5628870993838,Sobeys,Sobeys Sage Creek,16
6093171200,507.93534919058374,Sobeys,Sobeys Sage Creek,16
6093171100,500.5035444438095,Sobeys,Sobeys Sage Creek,16
6093171000,493.4502003099109,Sobeys,Sobeys Sage Creek,16
6093170900,486.7688581228055,Sobeys,Sobeys Sage Creek,16
6093170800,480.28871995039555,Sobeys,Sobeys Sage Creek,16
6093170700,473.8599722196313,Sobeys,Sobeys Sage Creek,16
6093170600,467.508591910786,Sobeys,Sobeys Sage Creek,16
6093170500,461.8013812754271,Sobeys,Sobeys Sage Creek,16
6093170400,457.5654920092189,Sobeys,Sobeys Sage Creek,16
4007144100,1183.2939607958617,Sobeys,Sobeys Kildonan,13
4007269240,2727.5288516989885,No Frills,TREVOR & HAYLEY'S NOFRILLS WINNIPEG,47
4006993500,2491.2718581977524,Real Canadian Superstore,REAL CANADIAN SUPERSTORE GATEWAY ROAD,33
4006994500,2460.4864840927744,Real Canadian Superstore,REAL CANADIAN SUPERSTORE GATEWAY ROAD,33
6093170300,449.6380914827025,Sobeys,Sobeys Sage Creek,16
4007146600,1121.9451600773307,Sobeys,Sobeys Kildonan,13
4003337600,2550.3478991104002,Real Canadian Superstore,REAL CANADIAN SUPERSTORE GATEWAY ROAD,33
4006119600,1773.2492165277126,Sobeys,Sobeys Kildonan,13
4006119400,1760.485866144403,Sobeys,Sobeys Kildonan,13
4007265580,1063.1365024504662,Sobeys,Sobeys Kildonan,13
4007265575,1079.7926109939774,No Frills,MIKE'S NOFRILLS WINNIPEG PLESSIS,48
4007259855,997.6526924010252,No Frills,MIKE'S NOFRILLS WINNIPEG PLESSIS,48
4007213300,1048.844861492768,Sobeys,Sobeys Kildonan,13
4007260045,980.5495406257446,No Frills,MIKE'S NOFRILLS WINNIPEG PLESSIS,48
4007252640,1547.1376897026228,Sobeys,Sobeys Kildonan,13
4007147000,1128.0971666230655,Sobeys,Sobeys Kildonan,13
4006119000,1735.0794062998461,Sobeys,Sobeys Kildonan,13
4006124200,1707.2777421918884,Sobeys,Sobeys Kildonan,13
4006118800,1721.7140634977125,Sobeys,Sobeys Kildonan,13
6002409600,1959.731337663211,Giant Tiger,Giant Tiger,64
4007139800,2402.0074759934146,Real Canadian Superstore,REAL CANADIAN SUPERSTORE GATEWAY ROAD,33
4007049800,2639.779823446146,No Frills,TREVOR & HAYLEY'S NOFRILLS WINNIPEG,47
4007215000,1029.8524617622659,Sobeys,Sobeys Kildonan,13
4007205500,2614.1944221595572,No Frills,TREVOR & HAYLEY'S NOFRILLS WINNIPEG,47
4007144300,1188.5293241564225,Sobeys,Sobeys Kildonan,13
8005830100,1552.3844167150517,Sobeys,Sobeys Sage Creek,16
4004541700,1678.8991610829107,Sobeys,Sobeys Kildonan,13
4007254445,1645.0504357603602,Sobeys,Sobeys Kildonan,13
9007903300,770.1447699235306,Giant Tiger,Giant Tiger,65
4004625000,1558.079971925451,Sobeys,Sobeys Kildonan,13
6002401200,1929.2428019054216,Giant Tiger,Giant Tiger,64
6002332400,1931.7172009615745,Giant Tiger,Giant Tiger,64
4007267840,2702.83215377303,No Frills,TREVOR & HAYLEY'S NOFRILLS WINNIPEG,47
4006976600,1235.6364149623341,Sobeys,Sobeys Kildonan,13
9007868300,789.4291105535146,Giant Tiger,Giant Tiger,65
4007051700,2671.765252282246,No Frills,TREVOR & HAYLEY'S NOFRILLS WINNIPEG,47
9007862100,924.4173916501527,Giant Tiger,Giant Tiger,65
6002408600,1915.0729102725566,Giant Tiger,Giant Tiger,64
4007260180,941.1796619107049,No Frills,MIKE'S NOFRILLS WINNIPEG PLESSIS,48
4007217100,1004.8926336860826,Sobeys,Sobeys Kildonan,13
4003338600,2499.192607473768,Real Canadian Superstore,REAL CANADIAN SUPERSTORE GATEWAY ROAD,33
4003338800,2508.0207827895892,Real Canadian Superstore,REAL CANADIAN SUPERSTORE GATEWAY ROAD,33
4006952800,1417.9215111515855,Sobeys,Sobeys Kildonan,13
4007152200,1101.113331467762,Sobeys,Sobeys Kildonan,13
9007881700,838.9704730923643,Giant Tiger,Giant Tiger,65
4003337200,2576.8438480004666,Real Canadian Superstore,REAL CANADIAN SUPERSTORE GATEWAY ROAD,33
4003337800,2536.8707457496944,Real Canadian Superstore,REAL CANADIAN SUPERSTORE GATEWAY ROAD,33
4003338000,2521.643414894626,Real Canadian Superstore,REAL CANADIAN SUPERSTORE GATEWAY ROAD,33
4007132700,2685.3244611290606,No Frills,TREVOR & HAYLEY'S NOFRILLS WINNIPEG,47
4007209900,1084.1580734429974,Sobeys,Sobeys Kildonan,13
4006944800,1298.9536161489946,Sobeys,Sobeys Kildonan,13
4007203700,2586.8351758781982,No Frills,TREVOR & HAYLEY'S NOFRILLS WINNIPEG,47
4006956400,1494.8357138036604,Sobeys,Sobeys Kildonan,13
4007139700,2389.5686257670873,Real Canadian Superstore,REAL CANADIAN SUPERSTORE GATEWAY ROAD,33
6002316600,1893.9481457724792,Sobeys,Sobeys Sage Creek,16
4007205600,2609.161723549465,No Frills,TREVOR & HAYLEY'S NOFRILLS WINNIPEG,47
4007146900,1131.7923659610826,Sobeys,Sobeys Kildonan,13
4007204400,2586.200781989521,No Frills,TREVOR & HAYLEY'S NOFRILLS WINNIPEG,47
4007260050,991.5189004697548,No Frills,MIKE'S NOFRILLS WINNIPEG PLESSIS,48
4007006100,2655.2317255181097,Real Canadian Superstore,REAL CANADIAN SUPERSTORE GATEWAY ROAD,33
4006993400,2485.3865760929357,Real Canadian Superstore,REAL CANADIAN SUPERSTORE GATEWAY ROAD,33
4007051600,2668.2743383964125,No Frills,TREVOR & HAYLEY'S NOFRILLS WINNIPEG,47
4007259850,1009.2411816791198,No Frills,MIKE'S NOFRILLS WINNIPEG PLESSIS,48
9007260600,773.6763891450913,Giant Tiger,Giant Tiger,65
6002332100,1943.6530587679445,Giant Tiger,Giant Tiger,64
6002408800,1911.1285769925087,Giant Tiger,Giant Tiger,64
4006994400,2454.3099528567377,Real Canadian Superstore,REAL CANADIAN SUPERSTORE GATEWAY ROAD,33
9007260800,771.5440664094256,Giant Tiger,Giant Tiger,65
9007876500,806.492895493004,Giant Tiger,Giant Tiger,65
4007146700,1132.2005926383295,Sobeys,Sobeys Kildonan,13
9007882100,863.106861621157,Giant Tiger,Giant Tiger,65
4007049700,2628.5558195118165,No Frills,TREVOR & HAYLEY'S NOFRILLS WINNIPEG,47
6002326400,1953.8695015092608,Sobeys,Sobeys Sage Creek,16
4004626600,1512.0023426249256,Sobeys,Sobeys Kildonan,13
9007866300,780.2787319581457,Giant Tiger,Giant Tiger,65
6002326600,1943.7518380202876,Sobeys,Sobeys Sage Creek,16
4003436000,2659.915308286848,Real Canadian Superstore,REAL CANADIAN SUPERSTORE GATEWAY ROAD,33
9007260400,777.6614484599388,Giant Tiger,Giant Tiger,65
9007260200,782.7189432042605,Giant Tiger,Giant Tiger,65
6002409200,1904.343610481602,Giant Tiger,Giant Tiger,64
6002409400,1931.515594351278,Giant Tiger,Giant Tiger,64
4007260185,962.8445182156682,No Frills,MIKE'S NOFRILLS WINNIPEG PLESSIS,48
9007903100,779.5441339136588,Giant Tiger,Giant Tiger,65
4007268810,945.3713813697514,Sobeys,Sobeys Kildonan,13
4004625200,1570.5531667630153,Sobeys,Sobeys Kildonan,13
4007005700,2692.60518706728,Real Canadian Superstore,REAL CANADIAN SUPERSTORE GATEWAY ROAD,33
4003620400,2549.4557895491603,Real Canadian Superstore,REAL CANADIAN SUPERSTORE GATEWAY ROAD,33
4007213400,1078.2851817053045,Sobeys,Sobeys Kildonan,13
4003338200,2505.9625809110053,Real Canadian Superstore,REAL CANADIAN SUPERSTORE GATEWAY ROAD,33
4007215600,1072.4018876511752,Sobeys,Sobeys Kildonan,13
4007215500,1066.6529214068107,Sobeys,Sobeys Kildonan,13
4003327700,2408.904227251221,Real Canadian Superstore,REAL CANADIAN SUPERSTORE GATEWAY ROAD,33
4003327900,2418.656162738558,Real Canadian Superstore,REAL CANADIAN SUPERSTORE GATEWAY ROAD,33
4007215400,1061.1684507780774,Sobeys,Sobeys Kildonan,13
4007267835,2689.8395569209483,No Frills,TREVOR & HAYLEY'S NOFRILLS WINNIPEG,47
4007215300,1055.9412519717023,Sobeys,Sobeys Kildonan,13
4003338400,2494.6536438125745,Real Canadian Superstore,REAL CANADIAN SUPERSTORE GATEWAY ROAD,33
4003631000,2616.104037986212,Real Canadian Superstore,REAL CANADIAN SUPERSTORE GATEWAY ROAD,33
4003630800,2598.2335618698253,Real Canadian Superstore,REAL CANADIAN SUPERSTORE GATEWAY ROAD,33
4007215200,1050.8441730172522,Sobeys,Sobeys Kildonan,13
4006963400,1237.5485642828812,Sobeys,Sobeys Kildonan,13
4006963600,1222.4344030375578,Sobeys,Sobeys Kildonan,13
4007204300,2569.624057661387,No Frills,TREVOR & HAYLEY'S NOFRILLS WINNIPEG,47
4007215100,1045.64695927168,Sobeys,Sobeys Kildonan,13
4007139600,2375.7802261093084,Real Canadian Superstore,REAL CANADIAN SUPERSTORE GATEWAY ROAD,33
4006947200,1451.4260801727914,Sobeys,Sobeys Kildonan,13
9007882300,875.4069614912677,Giant Tiger,Giant Tiger,65
4003444400,2725.313363595552,No Frills,TREVOR & HAYLEY'S NOFRILLS WINNIPEG,47
6002409000,1904.4792150569583,Giant Tiger,Giant Tiger,64
4007203800,2573.1492958330405,No Frills,TREVOR & HAYLEY'S NOFRILLS WINNIPEG,47
4007260190,985.3965778955488,No Frills,MIKE'S NOFRILLS WINNIPEG PLESSIS,48
4006125600,1892.6534203750803,Sobeys,Sobeys Kildonan,13
4004541500,1687.2730431980222,Sobeys,Sobeys Kildonan,13
4007254430,1653.8357122963685,Sobeys,Sobeys Kildonan,13
4007144200,1186.452948468227,Sobeys,Sobeys Kildonan,13
4006120400,1821.1374740376916,Sobeys,Sobeys Kildonan,13
4007205700,2604.070005193241,No Frills,TREVOR & HAYLEY'S NOFRILLS WINNIPEG,47
4007051500,2651.931458435005,No Frills,TREVOR & HAYLEY'S NOFRILLS WINNIPEG,47
6002401000,1914.5877790503807,Giant Tiger,Giant Tiger,64
4006943200,1331.758155324517,Sobeys,Sobeys Kildonan,13
4004628500,1602.7433384189617,Sobeys,Sobeys Kildonan,13
4007021000,2364.680193606961,Real Canadian Superstore,REAL CANADIAN SUPERSTORE GATEWAY ROAD,33
4007217200,1015.8344989147549,Sobeys,Sobeys Kildonan,13
4007269145,2704.329111692343,No Frills,TREVOR & HAYLEY'S NOFRILLS WINNIPEG,47
4007203900,2556.9367202089406,No Frills,TREVOR & HAYLEY'S NOFRILLS WINNIPEG,47
4007260055,1002.4884663708438,No Frills,MIKE'S NOFRILLS WINNIPEG PLESSIS,48
9007882500,887.853142018925,Giant Tiger,Giant Tiger,65
9007868100,803.6820427347859,Giant Tiger,Giant Tiger,65
4007259845,1020.8296732792126,No Frills,MIKE'S NOFRILLS WINNIPEG PLESSIS,48
4007152300,1119.3036779252802,Sobeys,Sobeys Kildonan,13
4003620600,2535.5900697992083,Real Canadian Superstore,REAL CANADIAN SUPERSTORE GATEWAY ROAD,33
9007862300,934.7926359580152,Giant Tiger,Giant Tiger,65
4004628700,1591.8957645275143,Sobeys,Sobeys Kildonan,13
4007020900,2356.7902921484506,Real Canadian Superstore,REAL CANADIAN SUPERSTORE GATEWAY ROAD,33
4007210000,1096.2046105215322,Sobeys,Sobeys Kildonan,13
4006993300,2479.677580870322,Real Canadian Superstore,REAL CANADIAN SUPERSTORE GATEWAY ROAD,33
9007876700,819.4895953363958,Giant Tiger,Giant Tiger,65
4007049600,2616.762422296538,No Frills,TREVOR & HAYLEY'S NOFRILLS WINNIPEG,47
9007902800,789.6441715678836,Giant Tiger,Giant Tiger,65
4007006000,2649.672916910736,Real Canadian Superstore,REAL CANADIAN SUPERSTORE GATEWAY ROAD,33
4006994300,2448.205242743841,Real Canadian Superstore,REAL CANADIAN SUPERSTORE GATEWAY ROAD,33
4007268805,955.7327045917314,Sobeys,Sobeys Kildonan,13
4007146800,1142.7063102859822,Sobeys,Sobeys Kildonan,13
6093170200,435.5787620913695,Sobeys,Sobeys Sage Creek,16
4006125400,1885.82609610427,Sobeys,Sobeys Kildonan,13
4004627000,1534.2800481056559,Sobeys,Sobeys Kildonan,13
4006956200,1504.6248301783796,Sobeys,Sobeys Kildonan,13
4007205800,2593.9530199836304,No Frills,TREVOR & HAYLEY'S NOFRILLS WINNIPEG,47
9007882700,900.6694390961952,Giant Tiger,Giant Tiger,65
4007265570,1087.5608735900134,No Frills,MIKE'S NOFRILLS WINNIPEG PLESSIS,48
6002322400,1974.760565898113,Giant Tiger,Giant Tiger,64
6002326800,1935.7857371279397,Sobeys,Sobeys Sage Creek,16
6002316400,1887.4340994971558,Sobeys,Sobeys Sage Creek,16
4007267830,2676.851430198019,No Frills,TREVOR & HAYLEY'S NOFRILLS WINNIPEG,47
9007866500,794.1826621225333,Giant Tiger,Giant Tiger,65
9007261200,750.9980060878685,Giant Tiger,Giant Tiger,65
9007261000,764.1105527137892,Giant Tiger,Giant Tiger,65
4007020800,2348.545322615625,Real Canadian Superstore,REAL CANADIAN SUPERSTORE GATEWAY ROAD,33
4007139000,2615.4844867411357,No Frills,TREVOR & HAYLEY'S NOFRILLS WINNIPEG,47
4006943000,1333.574467436611,Sobeys,Sobeys Kildonan,13
4004626800,1523.1949358704128,Sobeys,Sobeys Kildonan,13
9007900200,887.3796081827127,Giant Tiger,Giant Tiger,65
4003620800,2521.748425177565,Real Canadian Superstore,REAL CANADIAN SUPERSTORE GATEWAY ROAD,33
4007269140,2692.1469063811487,No Frills,TREVOR & HAYLEY'S NOFRILLS WINNIPEG,47
4004625400,1582.1340886466335,Sobeys,Sobeys Kildonan,13
6093172700,648.7360240497756,Sobeys,Sobeys Sage Creek,16
4007260060,1013.4582314551352,No Frills,MIKE'S NOFRILLS WINNIPEG PLESSIS,48
4006120000,1798.870921287015,Sobeys,Sobeys Kildonan,13
4006119800,1786.3057475976075,Sobeys,Sobeys Kildonan,13
4006125200,1875.8011896419853,Sobeys,Sobeys Kildonan,13
4006947000,1456.1789645142458,Sobeys,Sobeys Kildonan,13
4007217300,1026.8073340223784,Sobeys,Sobeys Kildonan,13
6002408400,1919.2262643624163,Giant Tiger,Giant Tiger,64
6002408200,1886.8165714016807,Giant Tiger,Giant Tiger,64
4006119200,1747.7622891455007,Sobeys,Sobeys Kildonan,13
4007259840,1032.4181676024682,No Frills,MIKE'S NOFRILLS WINNIPEG PLESSIS,48
4007204200,2560.0134453069068,No Frills,TREVOR & HAYLEY'S NOFRILLS WINNIPEG,47
6002400800,1899.9418933703696,Giant Tiger,Giant Tiger,64
4007087000,1224.7918523478265,Sobeys,Sobeys Kildonan,13
4006952600,1431.4635988449243,Sobeys,Sobeys Kildonan,13
9007895900,833.570239289355,Giant Tiger,Giant Tiger,65
9007895700,839.648835883253,Giant Tiger,Giant Tiger,65
9007900100,892.3064839113166,Giant Tiger,Giant Tiger,65
4007020700,2340.22387924467,Real Canadian Superstore,REAL CANADIAN SUPERSTORE GATEWAY ROAD,33
4007049500,2604.112764319436,No Frills,TREVOR & HAYLEY'S NOFRILLS WINNIPEG,47
4007144000,1182.9682361075882,Sobeys,Sobeys Kildonan,13
6093172800,654.1759141337758,Sobeys,Sobeys Sage Creek,16
9007902500,801.006400273487,Giant Tiger,Giant Tiger,65
4006993200,2473.8933584110396,Real Canadian Superstore,REAL CANADIAN SUPERSTORE GATEWAY ROAD,33
9007895500,843.413959101027,Giant Tiger,Giant Tiger,65
4007140200,2343.8062647431366,Real Canadian Superstore,REAL CANADIAN SUPERSTORE GATEWAY ROAD,33
4007018900,2332.464650551139,Real Canadian Superstore,REAL CANADIAN SUPERSTORE GATEWAY ROAD,33
4006125000,1865.5194815006416,Sobeys,Sobeys Kildonan,13
4006994200,2442.172885213599,Real Canadian Superstore,REAL CANADIAN SUPERSTORE GATEWAY ROAD,33
4003621000,2507.9313006260495,Real Canadian Superstore,REAL CANADIAN SUPERSTORE GATEWAY ROAD,33
4003329400,2395.335794858118,Real Canadian Superstore,REAL CANADIAN SUPERSTORE GATEWAY ROAD,33
4007005900,2644.1905359495695,Real Canadian Superstore,REAL CANADIAN SUPERSTORE GATEWAY ROAD,33
4007086700,1226.1634175718439,Sobeys,Sobeys Kildonan,13
4003630600,2579.9384197230142,Real Canadian Superstore,REAL CANADIAN SUPERSTORE GATEWAY ROAD,33
4007139100,2610.100703693665,No Frills,TREVOR & HAYLEY'S NOFRILLS WINNIPEG,47
9007895300,847.2006185931682,Giant Tiger,Giant Tiger,65
4007210100,1108.2898651392138,Sobeys,Sobeys Kildonan,13
4003620200,2563.421054247692,Real Canadian Superstore,REAL CANADIAN SUPERSTORE GATEWAY ROAD,33
9007867900,818.0238702929082,Giant Tiger,Giant Tiger,65
4007267825,2663.8678348136323,No Frills,TREVOR & HAYLEY'S NOFRILLS WINNIPEG,47
4007260205,982.8290384160401,No Frills,MIKE'S NOFRILLS WINNIPEG PLESSIS,48
4003437500,2679.3124115054125,Real Canadian Superstore,REAL CANADIAN SUPERSTORE GATEWAY ROAD,33
9007895100,851.6007041642877,Giant Tiger,Giant Tiger,65
9007862500,945.3512006478119,Giant Tiger,Giant Tiger,65
9007876900,832.5625662363927,Giant Tiger,Giant Tiger,65
6002331800,1934.9928032702783,Giant Tiger,Giant Tiger,64
9007900000,896.3069707186291,Giant Tiger,Giant Tiger,65
6093460395,659.2608688689883,Sobeys,Sobeys Sage Creek,16
4007269095,2699.626078291216,No Frills,TREVOR & HAYLEY'S NOFRILLS WINNIPEG,47
9007897800,856.6335401657617,Giant Tiger,Giant Tiger,65
4007051400,2661.5648687693174,No Frills,TREVOR & HAYLEY'S NOFRILLS WINNIPEG,47
4007051300,2657.365549370419,No Frills,TREVOR & HAYLEY'S NOFRILLS WINNIPEG,47
4007260065,1024.4281895041947,No Frills,MIKE'S NOFRILLS WINNIPEG PLESSIS,48
4007020600,2331.9251308862886,Real Canadian Superstore,REAL CANADIAN SUPERSTORE GATEWAY ROAD,33
6002322200,1959.9332217851913,Giant Tiger,Giant Tiger,64
6002322000,1943.059562280743,Giant Tiger,Giant Tiger,64
4006942600,1378.9511547419565,Sobeys,Sobeys Kildonan,13
4006956000,1514.5949284337746,Sobeys,Sobeys Kildonan,13
9007902300,810.667963249645,Giant Tiger,Giant Tiger,65
4007143900,1183.1069578594768,Sobeys,Sobeys Kildonan,13
6093172900,642.5944545117263,Sobeys,Sobeys Sage Creek,16
4007086800,1226.0589242239578,Sobeys,Sobeys Kildonan,13
4007259835,1044.006665832668,No Frills,MIKE'S NOFRILLS WINNIPEG PLESSIS,48
9007866700,807.7931008763411,Giant Tiger,Giant Tiger,65
4003621200,2494.139129884335,Real Canadian Superstore,REAL CANADIAN SUPERSTORE GATEWAY ROAD,33
9007867700,832.4500197671849,Giant Tiger,Giant Tiger,65
6002316200,1881.9799340485197,Sobeys,Sobeys Sage Creek,16
4007260200,987.5588449605559,No Frills,MIKE'S NOFRILLS WINNIPEG PLESSIS,48
4007217400,1037.8101372299334,Sobeys,Sobeys Kildonan,13
9007897900,861.100817505985,Giant Tiger,Giant Tiger,65
4007051200,2652.356229060548,No Frills,TREVOR & HAYLEY'S NOFRILLS WINNIPEG,47
4007139900,2375.8022956085997,Real Canadian Superstore,REAL CANADIAN SUPERSTORE GATEWAY ROAD,33
4007005600,2604.1637783266688,Real Canadian Superstore,REAL CANADIAN SUPERSTORE GATEWAY ROAD,33
4006952400,1444.4636933820225,Sobeys,Sobeys Kildonan,13
4004625600,1592.5943967309006,Sobeys,Sobeys Kildonan,13
9007899900,900.3256771952697,Giant Tiger,Giant Tiger,65
9007898000,864.9831899426185,Giant Tiger,Giant Tiger,65
4007204100,2552.9298252405583,No Frills,TREVOR & HAYLEY'S NOFRILLS WINNIPEG,47
4007049400,2591.3255378461577,No Frills,TREVOR & HAYLEY'S NOFRILLS WINNIPEG,47
4007020500,2323.630028782191,Real Canadian Superstore,REAL CANADIAN SUPERSTORE GATEWAY ROAD,33
4006993100,2468.0949425798067,Real Canadian Superstore,REAL CANADIAN SUPERSTORE GATEWAY ROAD,33
6093170100,417.608353469576,Sobeys,Sobeys Sage Creek,16
4006124400,1838.4332714575548,Sobeys,Sobeys Kildonan,13
9007898100,868.8853448381036,Giant Tiger,Giant Tiger,65
6002400600,1885.3053858780124,Giant Tiger,Giant Tiger,64
9007882900,916.7489441806244,Giant Tiger,Giant Tiger,65
4007265565,1086.5716555152685,No Frills,MIKE'S NOFRILLS WINNIPEG PLESSIS,48
4004626000,1612.268529573194,Sobeys,Sobeys Kildonan,13
4004625800,1621.923477760024,Sobeys,Sobeys Kildonan,13
4006994100,2436.21342550399,Real Canadian Superstore,REAL CANADIAN SUPERSTORE GATEWAY ROAD,33
4007203600,2566.6054166194713,No Frills,TREVOR & HAYLEY'S NOFRILLS WINNIPEG,47
9007898200,872.8071815858564,Giant Tiger,Giant Tiger,65
9007898300,878.0329849398163,Giant Tiger,Giant Tiger,65
4007086900,1225.375511366885,Sobeys,Sobeys Kildonan,13
4007143800,1183.5828090178952,Sobeys,Sobeys Kildonan,13
4007005800,2638.78500536859,Real Canadian Superstore,REAL CANADIAN SUPERSTORE GATEWAY ROAD,33
4006946800,1469.741016730852,Sobeys,Sobeys Kildonan,13
4007267820,2650.8888119629937,No Frills,TREVOR & HAYLEY'S NOFRILLS WINNIPEG,47
9007898600,890.5444809223635,Giant Tiger,Giant Tiger,65
4006117000,1799.3892352807432,Sobeys,Sobeys Kildonan,13
4007051100,2644.230753490035,No Frills,TREVOR & HAYLEY'S NOFRILLS WINNIPEG,47
6093476495,1220.1247645141036,Sobeys,Sobeys Sage Creek,16
6093476500,1206.837822237008,Sobeys,Sobeys Sage Creek,16
6093175800,587.5306506670287,Sobeys,Sobeys Sage Creek,16
6093476505,1193.7254529663494,Sobeys,Sobeys Sage Creek,16
4006117200,1786.8275277185955,Sobeys,Sobeys Kildonan,13
6093476510,1180.6262596580088,Sobeys,Sobeys Sage Creek,16
6093175900,561.4611376943404,Sobeys,Sobeys Sage Creek,16
4003628400,2479.438665335442,Real Canadian Superstore,REAL CANADIAN SUPERSTORE GATEWAY ROAD,33
6093177500,523.3592542026859,Sobeys,Sobeys Sage Creek,16
6093177600,499.8660583055609,Sobeys,Sobeys Sage Creek,16
4006117600,1761.8312117210792,Sobeys,Sobeys Kildonan,13
6093179100,461.77390766989845,Sobeys,Sobeys Sage Creek,16
6093179200,454.30899503890356,Sobeys,Sobeys Sage Creek,16
6093179300,447.05236014524655,Sobeys,Sobeys Sage Creek,16
4007260070,1035.398334382699,No Frills,MIKE'S NOFRILLS WINNIPEG PLESSIS,48
6093179400,440.01430699308787,Sobeys,Sobeys Sage Creek,16
6093179500,433.2054886301886,Sobeys,Sobeys Sage Creek,16
6093179600,426.63687783762555,Sobeys,Sobeys Sage Creek,16
6093179700,420.31973455404744,Sobeys,Sobeys Sage Creek,16
6093179800,414.34231536794306,Sobeys,Sobeys Sage Creek,16
4006946600,1484.0087174854266,Sobeys,Sobeys Kildonan,13
9007898700,894.9001731400284,Giant Tiger,Giant Tiger,65
4007140000,2364.1656172265148,Real Canadian Superstore,REAL CANADIAN SUPERSTORE GATEWAY ROAD,33
4003438000,2647.879749496923,Real Canadian Superstore,REAL CANADIAN SUPERSTORE GATEWAY ROAD,33
4007016900,1706.6310711621563,Sobeys,Sobeys Kildonan,13
4007016700,1678.957917427621,Sobeys,Sobeys Kildonan,13
